gene_name,counts
['aslA'],1
['clcA'],1
['rspR'],1
['thrC'],17
['beeE'],1
['ygeV'],1
['yhhH'],1
['nanS'],1
['purK'],1
['ykgQ'],1
['yccF'],1
['yphB'],1
['waaO'],1
['nrdI'],1
['hycH'],1
['umuD'],1
['ybaV'],1
['potB'],1
['ydeS'],1
['ubiE'],1
['rrnA-23S'],1
['nikE'],1
['yaaC'],1
['pepD'],1
['cydH'],1
['yjeN'],1
['gloB'],1
['mliC'],1
['yjiA'],1
['pcm'],1
['aspS'],1
['rsmH'],1
['yeaR'],1
['csgA'],2
['mhpT'],1
['ydeM'],1
['insH7'],1
['pgpA'],1
['yqgE'],1
['slyD'],1
['hslJ'],1
['add'],1
['gudD'],2
['ygfK'],1
['glsB'],1
['slt'],1
['ccmE'],1
['gspL'],1
['xylZ'],1
['waaY'],1
['alsK'],1
['yehC'],1
['prfB'],1
['gfcB'],1
['idnD'],1
['astE'],1
['yibG'],1
['cspH'],1
['yeiG'],1
['hisD'],1
['gss'],1
['dauA'],1
['nfuA'],1
['yebC'],1
['sdaC'],1
['yhcN'],1
['thrL'],16
['yffP'],1
['marR'],1
['hcaR'],1
['ybdO'],2
['wecF'],1
['yjhU'],1
['ispA'],1
['dusC'],1
['fbaA'],1
['ttdA'],1
['ycgH'],1
['wcaJ'],1
['xisD'],1
['ucpA'],1
['ygcR'],1
['ttcC'],1
['ssnA'],1
['gadA'],1
['yiaD'],1
['thiF'],1
['hisP'],1
['mdtO'],1
['yfeX'],1
['gspK'],1
['ygcN'],1
['ansB'],1
['ypdE'],1
['yjcO'],1
['lysC'],1
['nanC'],1
['ppa'],1
['infB'],1
['potA'],1
['rpmG'],1
['rsxD'],1
['rng'],1
['nuoN'],1
['gspF'],1
['pspE'],1
['rhaR'],1
['ydcU'],1
['exbB'],1
['yafN'],1
['ybiA'],1
['sraB'],1
['yncK'],1
['tdcB'],1
['ytiD'],1
['yijE'],1
['ilvX'],1
['rbsC'],2
['ftnB'],1
['mglB'],1
['insO'],1
['orn'],1
['xylE'],1
['trmB'],1
['yjhH'],1
['borD'],1
['ydcF'],1
['ygfF'],1
['cobB'],1
['ascB'],1
['pntA'],1
['rseX'],1
['crl'],1
['yfdR'],1
['adeP'],1
['cobU'],1
['yafL'],1
['tsx'],1
['yggU'],1
['chbC'],1
['yfiE'],1
['mug'],1
['hcxA'],1
['fusA'],2
['yehY'],1
['rydB'],1
['yoaC'],1
['inaA'],1
['rodZ'],1
['nfi'],1
['miaB'],1
['insD5'],1
['yihL'],1
['gamP'],1
['ubiF'],1
['rhlE'],1
['uof'],1
['wbbJ'],1
['smrA'],1
['sulA'],1
['yegL'],1
['priC'],1
['pagP'],1
['agaW'],1
['dnaK'],5
['istB'],2
['aspV'],1
['yehB'],1
['arnB'],1
['recO'],1
['abpA'],1
['ynjF'],1
['ygfI'],1
['rfaH'],1
['yjcE'],1
['yjcS'],1
['trnA-Ala'],1
['nagC'],1
['gltU'],1
['insA3'],1
['emrB'],1
['ldrB'],1
['paaE'],1
['atpE'],2
['trpS'],1
['xylA'],1
['sgbU'],1
['yjfM'],1
['nrdR'],1
['pgm'],1
['sbcB'],1
['ymjA'],1
['truC'],1
['yqeA'],1
['yehF'],1
['ybbY'],1
['pyrS'],1
['paoC'],1
['ydaT'],1
['napG'],1
['ybdK'],2
['sppA'],1
['fepG'],1
['oppC'],1
['cho'],1
['yqiA'],1
['yacL'],2
['uspE'],1
['yegX'],1
['lpxM'],1
['tfaP'],1
['ybaA'],1
['birA'],1
['hcp'],1
['yfaZ'],1
['ygcQ'],1
['ddlB'],1
['ccmG'],1
['hycF'],1
['insC6'],1
['bcsA'],1
['mzrA'],1
['btr'],1
['yeiQ'],1
['gsiA'],1
['dmlR'],1
['yqjF'],1
['ydhY'],1
['pyrL'],1
['trnI-Ala'],1
['feoA'],1
['yfaH'],1
['yqiJ'],1
['yjgM'],1
['skfH'],1
['ycaM'],1
['ppdB'],1
['mrr'],1
['mlrA'],1
['fimD'],1
['atoC'],1
['satP'],5
['ymdG'],1
['ispD'],2
['ydhW'],1
['yjjU'],1
['nac'],1
['mngR'],1
['btuC'],1
['rdlC'],1
['yhcF'],1
['ftsB'],1
['rsmE'],1
['menE'],1
['gcvP'],1
['rho'],1
['nrfD'],1
['argF'],1
['ybcN'],1
['cobT'],1
['creA'],1
['thiC'],1
['cmoB'],1
['ycbN'],1
['insE3'],1
['insL1'],1
['pyrF'],1
['qseC'],2
['uspG'],1
['dinF'],1
['ykfC'],1
['yahH'],1
['sieB'],1
['ompC'],1
['tomB'],1
['zraR'],1
['ycjU'],1
['yjgN'],1
['acrR'],1
['metJ'],1
['mutL'],1
['uvrC'],1
['sapB'],1
['yraN'],1
['dsrA'],1
['proC'],1
['cyoD'],1
['ygbK'],1
['hycB'],1
['allC'],1
['fimI'],1
['rpsB'],1
['yeaW'],1
['rbsA'],2
['ftnA'],1
['yijO'],1
['ldrC'],1
['ubiD'],1
['insH21'],1
['rtcA'],1
['yshB'],1
['nanE'],1
['glyQ'],2
['tesA'],1
['yibV'],1
['ulaR'],1
['ariR'],1
['yqjA'],1
['recN'],1
['yeiH'],1
['plsB'],1
['qmcA'],1
['puuA'],1
['ftsQ'],1
['ybhQ'],1
['ydiE'],1
['nadE'],1
['yjgZ'],1
['paaY'],1
['ygfS'],1
['grxD'],1
['ibsD'],1
['ydeR'],1
['nrdA'],1
['tdcG'],1
['ubiT'],1
['nanR'],1
['rplR'],2
['rpsI'],2
['galM'],1
['dcyD'],1
['nagZ'],2
['glpQ'],1
['pgpC'],1
['argV'],1
['ykfG'],1
['tolB'],1
['paaA'],1
['gapC'],1
['hemD'],1
['gntR'],1
['nadK'],1
['rplM'],2
['yahJ'],1
['yjiC'],1
['ygcW'],1
['thpR'],1
['mpaA'],1
['mppA'],1
['ddpC'],1
['dicC'],1
['glcD'],1
['yafV'],1
['yfjM'],1
['cbrA'],1
['cysQ'],1
['pbl'],1
['yafD'],1
['proL'],1
['sdaA'],1
['ycdY'],1
['ybzG'],1
['yhbX'],1
['mdtQ'],1
['yfjX'],1
['dhaM'],1
['paoA'],1
['rsfS'],1
['insB4'],1
['mdh'],1
['ynfG'],1
['leuS'],1
['rpsG'],2
['lnt'],1
['glcC'],1
['ybeM'],1
['manZ'],1
['uspC'],1
['ykfO'],1
['thiB'],1
['yeeW'],1
['ybiR'],1
['phoR'],1
['rybA'],1
['shoB'],1
['yjeM'],1
['icd'],1
['flgK'],1
['modB'],1
['ychT'],1
['csqR'],1
['upp'],1
['ytfK'],1
['skfE'],1
['ynjI'],1
['mrcA'],1
['phnH'],1
['hemN'],1
['ilvY'],1
['yddL'],1
['lpd'],1
['ygeI'],1
['holD'],1
['kefG'],1
['spoIIE'],1
['yebY'],1
['sdaB'],1
['mlaC'],1
['rrnG-5S'],1
['ttdB'],1
['hisG'],1
['ychQ'],1
['ynfL'],1
['pmrD'],1
['hdeD'],1
['allE'],1
['hsdS'],1
['narY'],1
['nepI'],1
['nuoK'],1
['yabE'],1
['yajD'],1
['rimO'],1
['mntH'],1
['paaZ'],1
['ansP'],1
['rlmH'],1
['araG'],1
['kilS'],1
['malY'],1
['glgB'],1
['ravA'],10
['ydbL'],1
['ybjP'],1
['pphA'],1
['ygiW'],1
['yaeR'],1
['pdxI'],1
['purB'],2
['emrY'],1
['tolC'],1
['yicL'],1
['queG'],1
['lgoT'],1
['ybaK'],2
['quuD'],1
['yeeT'],1
['metC'],1
['talB'],1
['nusB'],1
['kch'],1
['glyW'],1
['yfjP'],1
['ycfT'],1
['tisB'],1
['glyX'],1
['tcyJ'],1
['yahI'],1
['appY'],1
['mlaE'],1
['dolP'],1
['yjiG'],1
['insA2'],1
['tusE'],1
['wecB'],1
['ynfE'],1
['ydiJ'],1
['leuV'],1
['yebE'],1
['rstA'],1
['yaiI'],1
['nanK'],1
['cspG'],1
['mdtH'],1
['safA'],1
['darA'],1
['gpmA'],1
['fadD'],1
['pdeC'],1
['trnI-Thr'],1
['cmtB'],1
['dgoA'],1
['pdxJ'],1
['ydfU'],1
['ptrB'],1
['tyrS'],3
['yegP'],1
['speB'],1
['sspA'],1
['yhiL'],1
['ppnN'],1
['gltI'],1
['qseG'],1
['cpsG'],1
['ecpD'],1
['lapC'],1
['pinQ'],1
['era'],1
['yfjW'],1
['rrnI-5S'],1
['ymfL'],1
['cysI'],1
['pspH'],1
['gshA'],1
['yadI'],1
['yebW'],1
['rluE'],1
['srlA'],1
['rpmJ'],2
['yjeO'],1
['rdlA'],1
['cdgI'],1
['yjjB'],1
['sdhE'],1
['yigF'],1
['fliR'],1
['tdcE'],1
['yabI'],1
['thiL'],1
['dppD'],1
['tnaC'],1
['valT'],1
['bofA'],1
['frvA'],1
['helD'],1
['waaA'],2
['yfcS'],1
['xdhD'],1
['ycgN'],1
['ttdT'],1
['pflD'],1
['arfA'],1
['ahr'],1
['ybcW'],1
['yeaV'],1
['cydB'],1
['insC3'],1
['fadJ'],1
['yidP'],1
['yaiO'],1
['epmB'],1
['ycbX'],1
['nrfC'],1
['rhoL'],1
['ydbK'],1
['sbmC'],1
['rrlC'],1
['ymfD'],1
['ynjD'],1
['wecH'],1
['yidR'],1
['rtpA'],1
['rrnW-16S'],1
['sseB'],1
['parC'],1
['alpA'],1
['yqeK'],1
['mgrB'],1
['cysH'],1
['ytjB'],1
['pliG'],1
['ybdR'],1
['trmL'],1
['argO'],1
['yicC'],1
['panC'],1
['lgt'],1
['rpsE'],2
['rrfB'],1
['prfC'],1
['yehP'],1
['thiK'],1
['yidI'],1
['sgcR'],1
['amn'],1
['nadB'],1
['yieE'],1
['ynaN'],1
['ushA'],1
['ydgU'],1
['torI'],1
['ybeZ'],1
['yjiM'],1
['zntA'],1
['rybB'],1
['phnM'],1
['lpxC'],1
['tgt'],1
['nrdF'],1
['rpoH'],1
['yibY'],1
['dpiB'],1
['setA'],1
['xisE'],1
['yieF'],1
['scpA'],1
['intQ'],1
['murA'],2
['dgcN'],1
['djlA'],1
['agp'],1
['hcaT'],1
['mtgA'],1
['chpS'],1
['eutH'],1
['guaC'],1
['rpmC'],2
['lldD'],1
['wcaI'],1
['ycbM'],1
['chaB'],1
['feuC'],1
['ycbJ'],2
['ldcA'],1
['dppC'],1
['yadM'],1
['prc'],1
['mcsA'],1
['nfrB'],1
['zwf'],1
['glmM'],2
['ybeC'],1
['rlmL'],1
['aegA'],1
['mutT'],1
['gph'],1
['ygeF'],1
['mnmE'],2
['ymdB'],1
['pnuC'],1
['fliT'],1
['baxL'],1
['eutJ'],1
['ycfJ'],1
['cpxR'],1
['yedP'],1
['ptsA'],1
['timP'],1
['essD'],1
['pheT'],1
['ynfB'],1
['ykgP'],1
['pyk'],2
['ydaF'],1
['rseB'],1
['fhuD'],1
['mutS'],1
['ptrA'],1
['yjfI'],1
['atpH'],2
['rbn'],1
['tabA'],1
['srlD'],1
['malS'],1
['aroE'],1
['aroM'],1
['rsxA'],1
['pal'],1
['uvrY'],1
['rpsS'],2
['yiaL'],1
['ykiC'],1
['nikR'],1
['tcyN'],1
['yccU'],1
['yjiX'],1
['nadR'],1
['rdcB'],1
['yoaL'],1
['cynX'],1
['ppdA'],1
['thrB'],17
['cpoB'],1
['ryjB'],1
['yqeI'],1
['tpr'],1
['rffH'],1
['ybfI'],2
['folE'],1
['ymcE'],1
['yfcJ'],1
['ssuC'],1
['ycgB'],1
['emrK'],1
['yfeR'],1
['moeB'],1
['pepT'],1
['narJ'],1
['yhjY'],1
['ytjE'],1
['radD'],1
['mnmG'],6
['chbA'],1
['csfB'],1
['folX'],1
['ypjB'],1
['yciZ'],1
['osmB'],1
['alaU'],1
['yfaU'],1
['stfQ'],1
['hycA'],1
['yajQ'],1
['fic'],1
['yjbQ'],1
['yhhS'],1
['hycD'],1
['yagA'],1
['yfjQ'],1
['yjjP'],1
['yffS'],1
['aaaE'],1
['livG'],1
['yghU'],1
['rpsN'],1
['gpmM'],1
['insD2'],1
['glcB'],1
['fimA'],1
['metR'],1
['rluF'],1
['xapA'],1
['kilR'],1
['rpsP'],1
['puuB'],1
['ygiF'],1
['rpsD'],1
['plsC'],1
['ynaI'],1
['yidK'],1
['rpsT'],6
['cusR'],1
['cbrC'],1
['yeeH'],1
['frdA'],1
['pstB'],2
['yhfY'],1
['yccX'],1
['minC'],1
['ymfH'],1
['zapA'],1
['yhaV'],1
['priB'],1
['afuB'],1
['raeA'],1
['yffR'],1
['hisJ'],1
['rplN'],1
['fieF'],1
['yddM'],1
['osmE'],1
['yedK'],1
['insB1'],1
['ybhG'],1
['yohC'],1
['paaG'],1
['proV'],1
['insE1'],1
['ybfD'],1
['insF3'],1
['fecE'],1
['lepA'],1
['artI'],1
['rnhB'],1
['dapA'],1
['tusD'],1
['ftsY'],1
['dcuS'],1
['yggF'],1
['hdeB'],1
['idnK'],1
['fcl'],1
['cpxQ'],1
['ydhT'],1
['gspE'],1
['aspA'],1
['valW'],1
['yiiG'],1
['pflA'],1
['pppA'],1
['yfeY'],1
['yqeG'],1
['sgcQ'],1
['yjdM'],1
['rrnW-23S'],1
['mltC'],1
['trnSL-Glu1'],1
['glmY'],1
['ralA'],1
['macB'],1
['sufE'],1
['gspD'],1
['yehE'],1
['ycgZ'],1
['yibN'],1
['ilvG'],1
['rlmB'],3
['yceB'],1
['mglC'],1
['pstA'],2
['yhjE'],1
['yegU'],1
['hinT'],1
['rpoB'],3
['ydcT'],1
['yeeA'],1
['lhgD'],1
['yddG'],1
['waaZ'],1
['ytiB'],1
['ompA'],1
['frsA'],1
['ycaD'],1
['yniB'],1
['yoeJ'],1
['yfdM'],1
['eutD'],1
['tktA'],1
['trnSL-Gln2'],1
['otsA'],1
['secG'],1
['yagU'],1
['rpoC'],3
['yfjS'],1
['infA'],2
['exoD'],1
['yhdE'],1
['trpE'],1
['yniA'],1
['dinB'],1
['elfG'],1
['yfdY'],1
['insH9'],1
['yhbS'],1
['ghoT'],1
['fghA'],1
['zitB'],1
['udk'],1
['prpC'],1
['yphG'],1
['yhiD'],1
['ymfR'],1
['mukE'],1
['ccmB'],1
['insF5'],1
['rhtC'],1
['aceK-int'],1
['yjhD'],1
['skfG'],1
['diaA'],1
['dsbB'],1
['frlB'],1
['mcbA'],1
['malQ'],1
['yhdV'],1
['yjcF'],1
['yoaG'],1
['murC'],1
['insH5'],1
['ydcV'],1
['ybyB'],1
['yfcL'],1
['yadW'],1
['yjgX'],1
['insB2'],1
['pxpC'],1
['ccmD'],1
['racR'],1
['yddH'],1
['entB'],1
['dgk'],1
['yoeH'],1
['ugpC'],1
['trpR'],1
['aaeR'],1
['btuF'],1
['ymfK'],1
['ileX'],1
['motA'],1
['rcsD'],1
['metY'],1
['yihN'],1
['trnJ-Lys'],1
['rhtA'],1
['yghD'],1
['proK'],1
['argS'],1
['ribF'],1
['dhaR'],1
['nudK'],1
['rfbB'],1
['yggI'],1
['ycjX'],1
['omrB'],1
['frwD'],1
['yahB'],1
['ycaI'],1
['fdnH'],1
['recT'],1
['atoB'],1
['yfeK'],1
['entC'],1
['rseD'],1
['sgcA'],1
['lysQ'],1
['rmf'],1
['ydhV'],1
['ypdI'],1
['ydeT'],1
['lysT'],1
['ygaC'],1
['rrlB'],1
['fdhD'],1
['ibaG'],1
['pyrG'],1
['mscM'],1
['fliS'],1
['yaeF'],1
['fadI'],1
['ybfJ'],1
['tdcD'],1
['hns'],1
['lptE'],1
['ldhA'],1
['glvG'],1
['rluB'],1
['trkH'],1
['uvrA'],1
['alsR'],1
['cytR'],1
['dacA'],2
['sapC'],1
['sucB'],1
['tsaC'],1
['dam'],1
['insI3'],1
['ygaV'],1
['acs'],1
['gstB'],1
['fhuA'],1
['yafO'],1
['ynfU'],1
['ypfN'],1
['rpoZ'],1
['norR'],1
['icdC'],1
['apaG'],1
['trnJ-Pro'],1
['insB3'],1
['selU'],1
['nupG'],1
['yjaZ'],1
['prtG'],1
['argD'],1
['yncH'],1
['ycdX'],1
['hemW'],1
['pheU'],1
['kdpA'],1
['hybC'],1
['ybaS'],1
['hslU'],1
['ygeO'],1
['mlaB'],1
['nikD'],1
['murD'],1
['ycjP'],1
['iscU'],1
['ybeT'],1
['hybG'],1
['infC'],1
['yhiJ'],1
['pepE'],1
['tsaE'],1
['pyrI'],1
['crr'],1
['artM'],1
['ruvB'],1
['yfjI'],1
['yadC'],1
['rpnA'],1
['gltS'],1
['xanP'],1
['mdtD'],1
['betI'],1
['yaeI'],1
['panB'],1
['ybiX'],1
['narW'],1
['yejF'],1
['glk'],1
['rplO'],2
['mokA'],1
['skfF'],1
['tar'],1
['hcaB'],1
['yaeP'],1
['ytgA'],1
['gntP'],1
['nsrR'],1
['adk'],2
['ysaA'],1
['rhsB'],1
['recF'],188
['cysM'],1
['hemY'],1
['ydfX'],1
['ybjJ'],1
['ynjA'],1
['ymgG'],1
['ycgR'],1
['sad'],1
['hslV'],1
['nlpE'],1
['mdtM'],1
['putA'],1
['cdaA'],1
['pepP'],1
['zapB'],1
['eutM'],1
['bssS'],1
['arnF'],1
['cadA'],1
['yjdC'],1
['rsiW'],1
['cybC'],2
['alaC'],1
['rppH'],1
['yheT'],1
['ldrD'],1
['nuoI'],1
['clsC'],1
['ysaB'],1
['ispZ'],1
['talA'],1
['citG'],1
['ydiS'],1
['ychH'],1
['ryhB'],1
['rcsA'],1
['sleL'],1
['torD'],1
['yagG'],1
['yciF'],1
['stfR'],1
['yohP'],1
['uup'],1
['codA'],1
['rplL'],3
['yehX'],1
['yagM'],1
['mtr'],1
['betB'],1
['gltL'],1
['yeaC'],1
['pykA'],1
['citX'],1
['rpmA'],1
['yagB'],1
['ysaD'],1
['xseA'],2
['fin'],1
['yghF'],1
['ftsN'],1
['tauD'],1
['torC'],1
['yqhC'],1
['agrA'],1
['fecD'],1
['fadE'],1
['ryfD'],1
['queC'],1
['ycgM'],1
['leuZ'],1
['glgP'],1
['wzyE'],1
['ugpB'],1
['yjhF'],1
['ybeX'],1
['ydgD'],1
['ebfC'],1
['rrnH-23S'],1
['fliO'],1
['galP'],1
['uspA'],1
['yraI'],1
['ilvH'],1
['xynR'],1
['yrhD'],1
['mepS'],1
['ybaY'],1
['dadX'],1
['curA'],1
['rpmI'],1
['rcdB'],1
['insH4'],1
['yiaM'],1
['kdsA'],1
['bioP'],1
['gltJ'],1
['ydfT'],1
['isrC'],1
['ybcY'],1
['ybdG'],2
['ypfJ'],1
['ygbE'],1
['rplB'],2
['rrfE'],1
['ulaB'],1
['yghA'],1
['yjhI'],1
['ybgB'],1
['zapD'],1
['ykgH'],1
['gltA'],1
['ykfM'],1
['hypF'],1
['fucR'],1
['rrnA-5S'],1
['avtA'],1
['dnaA'],352
['eutT'],1
['ptsP'],1
['ydhU'],1
['gamA'],1
['yafT'],1
['ycaL'],1
['sdhA'],1
['alaX'],1
['napF'],1
['uraA'],1
['cysJ'],1
['ynfS'],1
['cspD'],1
['alsB'],1
['actP'],1
['tig'],1
['ybfF'],2
['secY'],2
['bioC'],1
['elaB'],1
['mraZ'],1
['gadE'],1
['mdtA'],1
['waaS'],1
['torZ'],1
['dgoK'],1
['waaC'],1
['yqfE'],1
['clsA'],1
['chbG'],1
['yhfG'],1
['potH'],1
['srmB'],1
['omrA'],1
['menC'],1
['pepB'],1
['treB'],1
['yeeP'],1
['yjiT'],1
['ydcY'],1
['yjiK'],1
['ybxH'],1
['dsdC'],1
['ffh'],1
['moaD'],1
['aroC'],1
['xapR'],1
['lpoA'],1
['yhhN'],1
['yjbJ'],1
['adiY'],1
['insC1'],1
['cadB'],1
['tyrR'],1
['yfcZ'],1
['yzgL'],1
['appA'],1
['yegJ'],1
['uhpC'],1
['bepA'],1
['mraY'],1
['ygaZ'],1
['csdA'],1
['sra'],1
['uxuB'],1
['mrnC'],1
['thiI'],1
['yaiA'],1
['hscC'],1
['ynfP'],1
['mepH'],1
['yodE'],1
['ydjE'],1
['rpsF'],2
['eutQ'],1
['lpxL'],1
['rbsZ'],1
['glpK'],1
['yihM'],1
['bacA'],1
['serC'],1
['glrR'],1
['ymfT'],1
['pdhR'],1
['yfiR'],1
['speA'],1
['ytfA'],1
['fliE'],1
['rrrQ'],1
['xerD'],1
['trnSL-Met1'],1
['hyfC'],1
['pgaC'],1
['decR'],1
['pepN'],1
['ygdR'],1
['ydbJ'],1
['yegT'],1
['betA'],1
['yfhH'],1
['yihD'],1
['napA'],1
['paeA'],1
['leuP'],1
['yciQ'],1
['truD'],1
['osmF'],1
['guaD'],1
['ybxI'],1
['ybgA'],1
['pyrH'],1
['eamA'],1
['ompL'],1
['ssb'],2
['miaA'],1
['serX'],1
['ulaG'],1
['yqeJ'],1
['btsR'],1
['lsrD'],1
['rpsR'],2
['mgtL'],1
['scr'],1
['csrA'],1
['dgcJ'],1
['cof'],1
['ybcV'],1
['yibS'],1
['rzoD'],1
['glgC'],1
['ykfI'],1
['ydaW'],1
['ydeO'],1
['fldB'],1
['ygfX'],1
['scpC'],1
['ygiC'],1
['rbfA'],1
['waaL'],1
['insA7'],1
['dusB'],2
['insX'],1
['insF2'],1
['flgO'],1
['uidR'],1
['hisL'],1
['thrW'],1
['osmC'],1
['ypaA'],1
['bcr'],1
['xylF'],1
['ytfP'],1
['dbpA'],2
['rcbA'],1
['gltX'],2
['ibsC'],1
['yqeB'],1
['yaaX'],5
['ligB'],1
['rrfG'],1
['wcaF'],1
['paaH'],1
['disA'],1
['trxC'],1
['livJ'],1
['opgE'],1
['hypD'],1
['yhaB'],1
['glgX'],1
['yaiP'],1
['bcsE'],1
['recA'],1
['ptsH'],1
['ysgA'],1
['sodA'],1
['aspX'],1
['lysW'],1
['serS'],2
['preT'],1
['iraP'],1
['ylbF'],1
['moaE'],1
['yiiM'],1
['trnJ-Val'],1
['minD'],1
['rpsL'],2
['yjjX'],1
['fadM'],1
['yahL'],1
['yajI'],1
['aroP'],1
['sufS'],1
['dcd'],1
['dedA'],1
['yhbO'],1
['proW'],1
['dnaH'],1
['ycjG'],1
['hisC'],1
['ykgM'],1
['yihI'],1
['insF4'],1
['lptA'],2
['tdcC'],1
['frmB'],1
['caiT'],1
['aqpZ'],1
['narG'],1
['lepB'],1
['yfjH'],1
['brnQ'],1
['dgoT'],1
['garD'],2
['modF'],1
['yjcH'],1
['ibsA'],1
['nusA'],1
['mngB'],1
['coaD'],1
['glf'],1
['mdtB'],1
['pawZ'],1
['ybcF'],2
['allD'],1
['paaB'],1
['ybhS'],1
['hypB'],1
['yfcV'],1
['truB'],1
['yehD'],1
['yfcP'],1
['mdtF'],1
['cecR'],1
['recQ'],1
['ndhF'],1
['dmsA'],1
['bssR'],1
['yfdT'],1
['hppD'],1
['nrdB'],1
['lhr'],1
['yfbK'],1
['tfaD'],1
['eyeA'],1
['eutL'],1
['queE'],1
['ykfJ'],1
['parE'],1
['ygjR'],1
['narU'],1
['kefC'],1
['yedF'],1
['elbB'],1
['psuG'],1
['recX'],1
['ycaO'],1
['yfgJ'],1
['tnaA'],1
['ygaY'],1
['tmcA'],1
['chiP'],1
['dgcI'],1
['ygcU'],1
['dtpA'],1
['yhaI'],1
['thrT'],1
['insA5'],1
['fhlA'],1
['ypdF'],1
['hypE'],1
['dctR'],1
['yigL'],1
['sufC'],1
['micL'],1
['yqjG'],1
['symR'],1
['rbsD'],5
['aaeX'],1
['mlaA'],1
['efeO'],1
['cydC'],1
['aldA'],1
['pntB'],1
['astD'],1
['mnmC'],1
['efp'],1
['uxuA'],1
['yfbM'],1
['hofM'],1
['yceF'],1
['yldA'],1
['rlbA'],3
['yghG'],1
['flgH'],1
['yhaK'],1
['fabY'],1
['ypjD'],1
['helP'],1
['bisC'],1
['ybiO'],1
['yjbF'],1
['clsB'],1
['ybfC'],1
['ilvN'],1
['ydeI'],1
['alaW'],1
['yahK'],1
['prlC'],1
['rimL'],1
['ymfN'],1
['mdtK'],1
['valS'],1
['rapA'],1
['ygcE'],1
['eptA'],1
['galS'],1
['lapB'],1
['dapD'],1
['plsX'],1
['ydjK'],1
['clpS'],1
['ibpB'],1
['ytfJ'],1
['ettA'],1
['argL'],1
['asnC'],10
['eda'],1
['ybiY'],1
['hemE'],5
['lldR'],1
['yifL'],1
['umuC'],1
['yrdD'],1
['yaiT'],1
['gnsB'],1
['rplK'],3
['zur'],1
['cpdB'],1
['ileS'],1
['ybaC'],1
['ybbJ'],2
['yrfG'],1
['hokC'],1
['ydhX'],1
['yajC'],1
['yfiB'],1
['insG'],1
['csgC'],1
['corA'],1
['yedJ'],1
['kdsD'],1
['cyaR'],1
['hycG'],1
['trnI-Gly'],1
['glsA'],2
['dnaE'],1
['yedS'],1
['pssL'],1
['cadC'],1
['yjbL'],1
['clpC'],1
['opgC'],1
['lipB'],1
['hemH'],1
['ubiK'],1
['ybhB'],1
['trnSL-Tyr1'],1
['ivbL'],1
['maoP'],1
['yiiF'],1
['rplW'],2
['fdoH'],1
['yjjG'],1
['ytfT'],1
['proM'],1
['insB6'],1
['pdeN'],1
['yjbH'],1
['ybgQ'],1
['fadL'],1
['yeaO'],1
['yqeH'],1
['chiQ'],1
['ibsE'],1
['lipA'],1
['ycfP'],1
['mntS'],1
['cysS'],2
['ykgL'],1
['nimT'],1
['ygbJ'],1
['yfaQ'],1
['entH'],1
['gltD'],1
['rplV'],2
['nagB'],1
['yneJ'],1
['uhpT'],1
['ndh'],1
['frvR'],1
['ycbZ'],1
['yoaI'],1
['metV'],1
['nfeR'],1
['yffQ'],1
['pdeF'],1
['waaH'],1
['waaQ'],1
['yihO'],1
['alsC'],1
['yjfY'],1
['alkB'],1
['hslR'],2
['rsmB'],1
['ykiA'],1
['dhaL'],1
['yaeH'],1
['pgsA'],1
['yfjZ'],1
['kefB'],1
['yicG'],1
['mgtA'],1
['sapD'],1
['gerD'],1
['renD'],1
['dkgA'],1
['yidG'],1
['ynbC'],1
['yhdN'],1
['arsR'],1
['pepA'],1
['gnd'],24
['azoR'],1
['atpC'],2
['cas2'],2
['adaB'],1
['rimI'],1
['insH8'],1
['fucP'],1
['ykgG'],1
['ytiE'],1
['argX'],1
['ydhJ'],1
['rdcA'],1
['pncB'],1
['ydiT'],1
['yggE'],1
['ecfAB'],1
['ybiJ'],1
['yjbM'],1
['bglA'],1
['bolA'],1
['hcaC'],1
['hlyE'],1
['divIC'],1
['tktB'],1
['rpsK'],2
['punC'],1
['dgcF'],1
['motR'],1
['agaI'],1
['yecT'],1
['fumA'],1
['yjiN'],1
['elfC'],1
['slyB'],1
['yggL'],1
['gpp'],1
['waaU'],1
['ymfI'],1
['pncA'],1
['elfD'],1
['ydjL'],1
['yigE'],1
['adiA'],1
['gadF'],1
['sohB'],1
['ubiX'],1
['qseB'],1
['sdhB'],1
['yeiS'],1
['gspH'],1
['gstA'],1
['mltF'],1
['ybgG'],1
['yrhC'],1
['ssuB'],1
['ycdU'],1
['htpG'],1
['gcvR'],1
['yqiD'],1
['ddlA'],1
['ychF'],1
['trg'],1
['ydcO'],1
['rimP'],1
['nanT'],1
['ptsG'],1
['gcl'],1
['fxsA'],1
['ompX'],1
['gadB'],1
['fabD'],1
['tboS'],1
['purD'],1
['gntK'],1
['casB'],1
['rlmD'],1
['leuQ'],1
['rrfH'],1
['znuC'],1
['ybaN'],1
['yhiI'],1
['degQ'],1
['yjhZ'],1
['tdcF'],1
['ychO'],1
['ypeB'],1
['insD3'],1
['ssrA'],1
['ctsR'],1
['hyaC'],1
['cysT'],1
['idnR'],1
['ycjD'],1
['msrB'],1
['atoS'],1
['ycjR'],1
['hyaF'],1
['grxA'],1
['rihC'],1
['ygjQ'],1
['fepC'],1
['cydD'],1
['tsf'],1
['nudE'],1
['fliG'],1
['yncI'],1
['ndk'],1
['ompW'],1
['rrnG-16S'],1
['mpr'],1
